year,month,dom,hour,min,sec,kp,infi,algeo,apgeo,algsm,apgsm,algse,apgse,tag,rig,zen,azi
2018,5,4,18,0,0,1,1,-6.574,2.261,-0.9089,94.75,-22.68,95.15,NAIN,1937,0,0
2018,5,4,18,0,0,1,1,-6.529,2.174,-0.8883,94.66,-22.66,95.05,NAIN,1941,0,0
2018,5,4,18,0,0,1,1,-6.526,1.893,-0.9617,94.39,-22.74,94.76,NAIN,1945,0,0
2018,5,4,18,0,0,1,1,-6.488,1.807,-0.9485,94.3,-22.73,94.66,NAIN,1950,0,0
2018,5,4,18,0,0,1,1,-6.454,1.722,-0.9387,94.21,-22.72,94.56,NAIN,1954,0,0
2018,5,4,18,0,0,1,1,-6.423,1.638,-0.9321,94.12,-22.72,94.46,NAIN,1958,0,0
2018,5,4,18,0,0,1,1,-6.396,1.555,-0.9286,94.03,-22.72,94.37,NAIN,1963,0,0
2018,5,4,18,0,0,1,1,-6.372,1.473,-0.928,93.95,-22.72,94.28,NAIN,1967,0,0
2018,5,4,18,0,0,1,1,-6.352,1.392,-0.9301,93.86,-22.72,94.19,NAIN,1971,0,0
2018,5,4,18,0,0,1,1,-6.334,1.312,-0.9348,93.78,-22.73,94.1,NAIN,1975,0,0
2018,5,4,18,0,0,1,1,-6.359,1.042,-1.033,93.53,-22.84,93.83,NAIN,1980,0,0
2018,5,4,18,0,0,1,1,-6.348,0.9659,-1.042,93.45,-22.85,93.75,NAIN,1984,0,0
2018,5,4,18,0,0,1,1,-6.338,0.8908,-1.054,93.38,-22.86,93.67,NAIN,1988,0,0
2018,5,4,18,0,0,1,1,-6.332,0.8175,-1.067,93.31,-22.88,93.59,NAIN,1993,0,0
2018,5,4,18,0,0,1,1,-6.327,0.7457,-1.082,93.24,-22.89,93.52,NAIN,1997,0,0
2018,5,4,18,0,0,1,1,-6.324,0.6757,-1.098,93.17,-22.91,93.44,NAIN,2001,0,0
2018,5,4,18,0,0,1,1,-6.323,0.6073,-1.116,93.1,-22.93,93.37,NAIN,2005,0,0
2018,5,4,18,0,0,1,1,-6.324,0.5408,-1.135,93.04,-22.95,93.3,NAIN,2010,0,0
2018,5,4,18,0,0,1,1,-6.326,0.4761,-1.155,92.98,-22.97,93.24,NAIN,2014,0,0
2018,5,4,18,0,0,1,1,-6.33,0.413,-1.175,92.92,-22.99,93.17,NAIN,2018,0,0
2018,5,4,18,0,0,1,1,-6.334,0.3519,-1.197,92.86,-23.01,93.11,NAIN,2023,0,0
2018,5,4,18,0,0,1,1,-6.34,0.2925,-1.218,92.81,-23.04,93.05,NAIN,2027,0,0
2018,5,4,18,0,0,1,1,-6.346,0.2351,-1.24,92.75,-23.06,92.99,NAIN,2031,0,0
